Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg_Monthly_Spend,Tenure_Bucket,Num_Services_Subscribed,Charges_Per_Tenure
0,0,0,1.2064976032430856,1,0,0.15415851109648415,0.8637327839161805,0,1.7487330345880592,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.12053964192898219,3,4,-0.5353308850919277
0,1,1,-0.7073594915983407,1,0,-1.4760643460664828,-0.857564432202465,0,-1.0104166300996271,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.397542735543015,1,0,-0.5158065457529879
0,1,0,1.5322605130033284,1,1,1.3140928172124378,2.165663576746241,0,0.9997726783033501,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1.2552526179548602,3,4,-0.49320356022460726
0,1,1,-0.46303730927815856,1,1,-0.6584602219847502,-0.5971341553445915,0,-0.5480223695039885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.680280185243083,1,0,-0.42737234766944104
0,0,1,-0.38159658183809786,1,1,-0.5088984919697991,-0.5119417337602186,0,0.7072892886030011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.5296204114755045,1,1,-0.42539628578470123
0,0,0,-1.0738427650786138,1,0,-1.4677553610656522,-0.9543379054004568,0,0.03271777131722485,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4954442281407616,0,0,-0.3242200560032445
0,1,1,-1.1552834925186746,1,0,-1.502653098069141,-0.9754264489102084,0,0.9913194011443806,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.569228255182933,0,0,-0.21333227310347325
0,0,0,-0.38159658183809786,1,1,0.9551446651765553,0.027272029369873056,0,0.3894460674257431,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.2259702021054553,1,2,-0.21495655254279783
0,0,0,-0.2594354906780068,0,0,-0.3393951979528547,-0.40451369307769747,0,-0.08816409205604081,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,-0.4057320836359019,2,4,-0.4299877946573018
0,0,1,-0.9924020376385531,1,0,-1.4860351280674797,-0.9336023082255965,0,-1.4584403195250173,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4618559770245492,0,0,-0.4062074943691512
0,0,0,-1.2367242199587352,1,1,0.4881797081298748,-0.9417421330740257,0,-1.4736562184111626,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2602301765156837,0,1,2.374813694686166
0,0,0,1.0843365120829946,1,0,0.5014740841312035,1.1057657330678483,0,1.3869327721841591,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0.5425478732067044,3,5,-0.5090466769099165
0,1,1,0.26992923768238775,1,0,1.1711782751981514,0.6863993097792632,0,0.8738188486347027,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.1116902245152542,2,3,-0.37499585024095367
0,0,1,-0.46303730927815856,1,0,-1.5009913010689746,-0.8306302150210773,0,-1.6511750387495248,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.5129069722808066,1,0,-0.5594861993920436
0,1,1,0.6364125111626608,1,0,-1.481049737066981,-0.5525746805645725,0,-0.48377746309581937,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.430435819986535,2,0,-0.6143674516472968
1,1,0,-0.055833672077855064,0,1,-0.4773243489666429,-0.3086667040087952,0,-1.8887121269165714,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,-0.4535157191629627,2,4,-0.4810517430439107
0,1,1,1.2879383306831464,1,0,1.614878074242506,2.180774091708772,0,0.4663708895723667,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1.5910011595849414,3,6,-0.46169268402499253
0,1,1,0.5549717837226001,1,1,0.5064594751317021,0.657347414588528,0,-0.9174305813509612,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5699579019725601,2,1,-0.4664759187886452
0,0,0,0.7992939660427822,1,1,0.5380336181348585,0.8621665845551005,0,0.44270171352725174,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5525178485083727,3,4,-0.48651408122499107
0,1,1,1.4100994218432374,1,1,-1.3248408190513656,-0.2644822347095981,0,1.2229391953001483,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.3089460185542172,3,0,-0.6196494280741661
1,0,0,1.4100994218432374,1,0,-0.32776261895169184,0.637847129585787,0,0.3598595973693494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3004355620516477,3,1,-0.5690663313477955
0,1,0,1.5729808767233588,1,0,1.478610720228884,2.3947257480906554,0,0.5441410394348872,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.4490611587904436,3,5,-0.48766033095880973
0,0,0,1.5729808767233588,1,1,1.7129240972523074,2.660251687658521,0,0.2060099530761022,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1.7291131874345316,3,6,-0.47643369365759575
0,0,0,-0.015113308357824713,1,0,-1.491020519067978,-0.7403862490185734,0,-0.022228530216077725,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.5164196779925359,2,0,-0.5924929473569277
0,0,0,-1.2367242199587352,1,0,0.1857326540996401,-0.9443451122938487,0,-0.8202178940228105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16276918557191986,0,0,2.0270268029719642
0,1,0,1.5729808767233588,1,0,-1.3015756610490399,-0.17271618763787575,0,0.5602022660369296,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2588374506518392,3,0,-0.6208671692916529
0,0,0,1.125056875803025,0,1,-0.6750781919864114,0.2180174642326574,0,0.4460830243908396,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.6100909663414521,3,3,-0.5780856015455085
1,0,0,0.9214550572028734,1,1,1.1761636661986499,1.3809094602615002,0,0.6607962642286681,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.1120752784085959,3,3,-0.4565851809011436
0,0,0,-1.0738427650786138,1,1,0.3020584441112687,-0.8287331284710369,0,-0.15240899846420997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07219103297164242,0,0,0.5479770546928883
0,1,1,0.6364125111626608,1,1,0.1774236690988095,0.42294692992888344,0,0.9093226127023751,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.09146298033340346,2,4,-0.4976065238840855
0,1,1,1.247217966963116,1,0,-1.3132082400502028,-0.3117770435850242,0,1.5593796262271395,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.31255738072813,3,0,-0.6163984102949817
0,0,1,-0.8295205827584317,1,0,-1.4527991880641573,-0.9017489015016621,0,-0.3375357682456448,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,-1.488286076263536,0,0,-0.4759804633464719
1,1,0,0.880734693482843,0,1,-1.3231790220511994,-0.40367544553233076,0,0.24574035572325945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3025106217746856,3,0,-0.6096217123534414
0,1,1,-0.0965540357978854,1,1,-0.00869759491979612,-0.1299655628241743,0,-1.84729106883762,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.04867925719029354,2,3,-0.4230769873442995
0,0,0,0.3106496014024181,1,1,1.3689321182179202,0.906836355064773,0,-0.5209718825952857,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1.4431423055805859,2,4,-0.3653480498409484
0,1,1,-0.9516816739185228,1,1,0.36853032411791364,-0.7201138939082579,0,0.3742301685395978,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.23939811912939885,0,1,0.20802492262719366
0,0,0,1.2064976032430856,0,1,-0.7033287409892356,0.2068996546835832,0,0.09020005599821831,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,-0.6727896271638311,3,3,-0.5822848453547556
0,0,0,-0.1779947632379461,1,1,0.8803638001690798,0.08996412210492948,0,-1.2800761714707583,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.7930208600587412,2,3,-0.30086544986610025
0,0,0,1.5322605130033284,1,0,0.830509890164096,1.8033200456885219,0,0.6337457773199653,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.8676268946516486,3,6,-0.5166997648729974
0,0,0,0.5549717837226001,1,1,1.3174164112127704,1.1578694357561672,0,-0.17776882994111887,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.3847662603049107,2,5,-0.4069528875202805
0,1,0,-0.38159658183809786,1,0,0.8438042661654253,-0.10358282429105413,0,0.5999326686840868,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.7999284937204834,1,2,-0.2309604823126134
0,1,1,0.5956921474426305,0,0,-0.8130073430001998,-0.2139447313823587,0,0.5407597285712994,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-0.8758599070622797,2,3,-0.5653709551147301
0,1,1,1.4508197855632678,1,1,1.3456669602155942,2.1588914189455153,0,1.1789821540735062,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1.3475809780196244,3,5,-0.4867429523325926
0,0,1,1.4100994218432374,1,1,1.304122035211441,2.0997287895593715,0,0.28800674151810757,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1.3334721867047827,3,4,-0.486278663038969
0,0,0,-0.748079855318371,1,1,0.16246749609731476,-0.5992738924998696,0,0.8036566482152548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.036872239643353386,1,3,-0.1292519256560839
0,1,1,1.002895784642934,1,1,0.3170146171127639,0.7670475473019114,0,-0.22595250974724573,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19159016549864377,3,0,-0.5147563650810107
0,1,1,0.9214550572028734,1,0,1.2010906212011416,1.3980494166496562,0,1.4816094763646188,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1.1354118546684744,3,3,-0.45504962260766446
0,0,0,-1.2774445836787656,1,1,-1.479387940066815,-0.9968458796089206,0,0.31167591756322255,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.468463501834296,0,0,0.4992486715131514
0,0,0,-0.38159658183809786,1,1,1.068146861187852,-0.08571491608718522,0,-0.4440470604486621,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.8581034404149918,1,3,-0.1987137581495521
0,1,0,0.5956921474426305,1,1,1.3074456292117733,1.259760630810082,0,-1.0636722762011357,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.4721662097714838,2,4,-0.41297532536633696
0,0,0,0.22920887396235737,1,0,-1.4843733310673135,-0.6836721848307374,0,-1.262324289436922,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.5027183015058778,2,0,-0.6025419653608115
1,0,0,-1.2367242199587352,1,1,-0.2729233179462098,-0.9536099535847437,0,-1.9707089153585766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.18412586693978178,0,1,1.4996137144383401
0,1,0,-0.7073594915983407,1,1,0.12756975909382579,-0.5166844501353196,0,-0.8869987835786706,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30422527920724707,1,0,-0.1700500033379422
0,0,0,-0.2594354906780068,1,1,0.142525932095321,-0.2047460675292557,0,0.8273258242603698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16963084595127234,2,0,-0.36841380283976916
0,1,1,0.10704778280226633,1,0,-1.4976677070686424,-0.683539829955153,0,1.0445750472458892,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.4480273715298653,2,0,-0.5988916239360851
0,0,1,-1.1960038562387048,1,1,-1.4860351280674797,-0.972492582501425,0,-1.2276658530851465,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.3065791439955017,0,0,-0.08692511438427314
0,1,0,0.3920903288424788,1,1,0.9850570111795457,0.7653931113571087,0,-1.4694295798316779,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0204495041799333,2,3,-0.40992563517417147
0,1,0,-0.9109613101984924,1,1,-0.32610082195152557,-0.754812930457253,0,-0.7449837273079808,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.2581301448089446,0,2,-0.0888794613032465
0,1,0,1.1657772395230555,1,0,0.9617918531772199,1.5798608974105057,0,-0.08478278119245296,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0366820417102005,3,4,-0.48835637733461124
0,0,0,1.4508197855632678,1,0,1.5118466602322065,2.2057450449023275,0,0.9313011333156962,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1.3991779732251468,3,5,-0.47843461760458983
0,0,0,-0.9109613101984924,1,1,1.1346187411944968,-0.5359420845328228,0,0.18065012159919333,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1.3808663842487237,0,4,0.3692194565041207
0,1,1,1.6137012404433893,1,1,0.5214156481331973,1.5913978307322634,0,0.06737620766900032,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.5637404046689443,3,5,-0.5352772846806688
0,1,1,0.9214550572028734,1,0,0.48651791112970877,0.8641519076888637,0,-0.20143800598623382,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4084940229852953,3,2,-0.49906896035406556
0,0,0,-1.0331224013585834,1,0,-0.0651986929254444,-0.8212330188545981,0,-0.27075487868978476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.16324136888040372,0,3,0.23840850272750033
0,0,0,-1.2367242199587352,1,1,0.33695618111475767,-0.9457568976334135,0,-1.9918421082560007,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10990898709394645,0,0,2.2009202488290653
0,0,0,-0.9516816739185228,1,1,0.33529438411459117,-0.693334090748385,0,1.1578489611760823,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4622185391025239,0,1,0.1965594207025497
0,0,1,-0.21871512695797646,1,1,-1.2932666760482092,-0.6578850432377462,0,-1.4525230255137387,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.1725932242423054,2,0,-0.555782246659894
0,1,0,1.2879383306831464,1,1,0.11759897709282914,0.9260719303163457,0,0.8662108991916301,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.12291755156313516,3,4,-0.5411574319796406
0,0,0,1.5322605130033284,0,0,-0.5437962289732878,0.5131247184935952,0,0.06991219081669121,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.5125906448928684,3,4,-0.5834742021383538
1,0,0,1.4100994218432374,1,1,1.3390197722149297,2.1582517037135247,0,-0.2174992325882761,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1.398881751332611,3,5,-0.484508254653546
0,0,0,-0.3408762181180675,1,0,-1.3165318340505352,-0.7618056797172855,0,-0.41953255668765016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.3762334680315815,1,0,-0.546290448995135
0,1,1,-1.1552834925186746,1,0,-1.504314895069307,-0.9630512680430844,0,0.8366244291352364,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.3375519165411898,0,0,-0.21447882329593768
0,1,1,0.47353105628253944,1,1,0.9368648981747281,0.8131732214430102,0,1.0437297195299922,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.9582250700543797,2,3,-0.4248070863802404
0,1,1,1.6137012404433893,1,1,-1.46443176706532,-0.3518143934492492,0,0.10795193803205454,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4573133037178485,3,0,-0.6291216326255289
0,0,0,1.369379058123207,1,0,-1.5093002860698053,-0.45836006829454223,0,1.045420374961786,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.5163680567049598,3,0,-0.6285203442911043
1,1,0,1.3286586944031769,1,1,1.3157546142126038,1.8965640555376015,0,-0.2766721727010635,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2062117140372457,3,4,-0.48035686413938683
0,0,1,-1.2774445836787656,1,0,-1.502653098069141,-0.9971547076519502,0,0.7368757586593948,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4915898386684097,0,0,0.45911941477689744
0,1,1,0.22920887396235737,1,0,0.3087056321119333,0.23054705912129644,0,1.3311411429349596,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.2988755025411102,2,5,-0.4439358554032362
0,0,1,-0.38159658183809786,0,0,-0.8196545310008642,-0.627355185269654,0,-1.7526143646571604,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.9053874745689254,1,3,-0.47006397036612685
0,1,0,-0.9109613101984924,1,0,-1.4843733310673135,-0.9244257035184242,0,-0.7534370044669505,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.5282616013625037,0,0,-0.45212740864310424
0,1,1,1.6137012404433893,1,1,0.6244470621434968,1.682480044280134,0,1.3015546728785659,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0.6584712030697918,3,5,-0.5304083729044501
0,1,0,0.10704778280226633,1,0,-0.2629525359452129,-0.18469430387824723,0,-1.0974853848370143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3807233283326381,2,2,-0.48057401379705056
0,1,1,1.0436161483629645,1,0,-1.502653098069141,-0.5294566956291963,0,-0.23271513147442144,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.52249140943813,3,0,-0.623641777572852
0,1,1,1.5322605130033284,1,1,1.3755793062185846,2.2921066012210276,0,0.210236591655587,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1.3905180901315324,3,5,-0.49021607028649583
0,1,1,0.22920887396235737,1,0,0.47156173812821356,0.25712832996779295,0,-1.9233705632683469,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0.35125752488153655,2,4,-0.42953048119022197
0,1,1,1.125056875803025,0,1,-0.4989277099688025,0.3484090758290396,0,1.611789944612751,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.44735313654806586,3,3,-0.5681237720044243
0,0,0,-0.2594354906780068,1,1,0.9185851311729007,0.030911788448438966,0,0.8966426969639207,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8483634184755411,2,3,-0.26925844360257006
0,0,0,-0.9924020376385531,1,0,-0.21808401694072754,-0.7987547491512123,0,-0.9089773041919916,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.1996122532126256,0,3,0.07980239276992504
1,1,0,0.14776814652229667,1,1,0.9036289581714056,0.4505870397800537,0,-0.9529343454186336,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.891937079680842,2,2,-0.3767001816081305
1,0,0,0.880734693482843,1,0,0.016229360082695727,0.5515738098508095,0,1.4883720980917945,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.022175741008976083,3,3,-0.5256108527965044
0,0,0,0.9214550572028734,1,1,0.2771314891087769,0.8228792456525192,0,1.2102592795616938,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.35230002789876763,3,0,-0.51196765001929
0,0,0,1.6137012404433893,1,0,-0.16656830993557784,0.8758653141780668,0,0.09696267772539402,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1804550198232557,3,2,-0.5677890504121936
0,1,1,0.880734693482843,1,1,-0.16490651293541178,0.4264984524237264,0,1.2660509088108933,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.15127178524687473,3,2,-0.5369721228854699
0,1,1,1.6137012404433893,1,1,1.722894879253304,2.672560691087854,0,0.6988360114440314,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.6882126476387542,3,6,-0.47849949090315086
0,0,0,0.7992939660427822,1,1,1.48027251722905,1.5228159460337092,0,1.0344311146551257,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1.5039061202732948,3,5,-0.42518446243939534
1,0,0,1.125056875803025,1,1,1.217708591202803,1.7192305814006843,0,0.06991219081669121,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.263527756168972,3,3,-0.4710429237408402
0,0,0,0.26992923768238775,0,1,-0.4690153639658123,-0.16514990058364476,0,0.8729735209188058,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.5233756743991803,2,3,-0.5164514802362491
0,0,0,-0.7073594915983407,1,0,-0.28621769394753876,-0.5946414718544221,0,0.9067866295546843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.08495793208683347,1,1,-0.25926594018907834
0,1,1,0.43281069256250915,1,1,-1.5142856770703037,-0.663311593136699,0,1.0090712831782167,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.5410694430576755,2,0,-0.6116021172313344
1,0,0,1.247217966963116,1,0,0.6061672951416694,1.3073642677285382,0,0.868746882339321,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.6120153217933291,3,5,-0.5129401702718268
1,1,0,-1.2367242199587352,1,0,0.1774236690988095,-0.9432862732891748,0,1.0073806277464228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20241433443040013,0,0,2.0174722180347606
0,1,1,1.6137012404433893,1,1,1.4470365772257276,2.3823505672235314,0,-0.18368612395239758,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.3863772434824078,3,6,-0.4915356095298009
0,1,1,0.3106496014024181,1,0,-1.3132082400502028,-0.5615527529583684,0,-1.0002726975088636,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.3058357974544055,2,0,-0.5910226852845509
0,1,0,1.0436161483629645,0,1,-0.6451658459834212,0.1148688978606925,0,0.6227565170133048,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.6905983397489436,3,3,-0.5735044979701714
0,0,0,1.4100994218432374,0,0,-0.6933579589882389,0.36065190182057955,0,1.6430670701009387,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,-0.6102495798101439,3,3,-0.5876134668141314
0,1,0,-0.055833672077855064,1,1,0.4831943171293762,0.09011853612644435,0,0.7081346163188981,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0.5097974543096243,2,4,-0.3775039287869696
1,1,0,1.4915401492832983,1,1,0.6693155811479823,1.5467501193685214,0,0.08681874513463046,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6327293876651535,3,2,-0.5225732392995858
0,1,0,-0.015113308357824713,1,1,0.4815325201292102,0.1497444075771332,0,-1.4077206565711995,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5666025182801107,2,1,-0.38628763243946673
0,0,0,-0.46303730927815856,1,0,0.2089978121019659,-0.33304206026222144,0,0.6236018447292018,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0.2614494221651009,1,4,-0.2913498021088918
0,0,0,0.7992939660427822,1,0,-0.3659839499555126,0.22540727811944272,0,1.3159252440488143,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.36446682052118556,3,2,-0.5453559024231641
0,1,1,1.6137012404433893,1,0,-1.3464441800535252,-0.2184889154440834,0,1.2652055810949965,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.318647053891081,3,0,-0.6235459433334075
0,1,1,0.7992939660427822,0,0,-0.681725379987076,-0.0016033926534166146,0,1.6396857592373508,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.6913804638726437,3,3,-0.565907273797526
0,0,0,0.35136996512244845,1,0,-0.4889569279678058,-0.11059763269701757,0,-1.896320076359644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.5024756064776693,2,1,-0.5250028337550461
0,0,0,0.35136996512244845,1,0,-1.4827115340671475,-0.6517967189608723,0,0.49173072104927557,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.490945202101605,2,0,-0.6066262879328689
0,1,1,1.4100994218432374,1,1,0.15249671409631763,1.0471545823299715,0,1.004844644598732,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0.15703691125003122,3,4,-0.544702139757927
0,1,1,-0.6666391278783103,1,0,-1.5093002860698053,-0.8840574664652386,0,-0.21496324944058523,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.5677828591308012,1,0,-0.5311290088030175
0,0,0,-0.62591876415828,1,0,-1.51594747407047,-0.8542555603128597,0,-1.422936555457345,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4700182135542363,1,0,-0.5396531973254245
